order_id,customer_id,order_date,amount
11746,229,2025-02-02,115.28
11747,108,2025-02-02,29.76
11748,172,2025-02-02,108.56
11749,435,2025-02-02,97.53
11750,478,2025-02-02,175.5
11751,102,2025-02-02,215.04
11752,866,2025-02-02,259.18
11753,524,2025-02-02,243.61
11754,275,2025-02-02,142.63
11755,613,2025-02-02,24.29
11756,44,2025-02-02,306.5
11757,817,2025-02-02,203.91
11758,17,2025-02-02,156.35
11759,330,2025-02-02,434.8
11760,569,2025-02-02,375.9
11761,823,2025-02-02,430.31
11762,497,2025-02-02,252.54
11763,815,2025-02-02,74.16
11764,12,2025-02-02,351.15
11765,318,2025-02-02,110.98
11766,592,2025-02-02,226.2
11767,216,2025-02-02,41.85
11768,339,2025-02-02,414.4
11769,776,2025-02-02,71.71
11770,661,2025-02-02,452.52
11771,81,2025-02-02,433.47
11772,727,2025-02-02,237.65
11773,485,2025-02-02,374.74
11774,374,2025-02-02,313.53
11775,710,2025-02-02,403.51
11776,200,2025-02-02,221.58
11777,537,2025-02-02,395.05
11778,466,2025-02-02,236.6
11779,89,2025-02-02,471.07
11780,268,2025-02-02,248.32
11781,655,2025-02-02,236.68
11782,571,2025-02-02,394.69
11783,489,2025-02-02,412.57
11784,877,2025-02-02,281.7
11785,538,2025-02-02,98.1
11786,47,2025-02-02,239.2
11787,288,2025-02-02,484.36
11788,778,2025-02-02,378.96
11789,16,2025-02-02,407.47
11790,711,2025-02-02,26.08
11791,401,2025-02-02,239.25
11792,794,2025-02-02,326.84
11793,86,2025-02-02,416.72
11794,250,2025-02-02,34.14
11795,391,2025-02-02,427.7
11796,782,2025-02-02,278.72
11797,335,2025-02-02,106.68
11798,629,2025-02-02,165.46
11799,519,2025-02-02,148.15
11800,137,2025-02-02,270.12
11801,883,2025-02-02,35.33
11802,688,2025-02-02,87.68
11803,840,2025-02-02,408.22
11804,498,2025-02-02,74.98
11805,827,2025-02-02,124.36
11806,727,2025-02-02,232.15
11807,477,2025-02-02,263.39
11808,594,2025-02-02,384.17
11809,223,2025-02-02,229.19
11810,372,2025-02-02,397.03
11811,402,2025-02-02,312.99
11812,443,2025-02-02,65.42
11813,490,2025-02-02,86.6
11814,615,2025-02-02,224.15
11815,273,2025-02-02,204.48
11816,526,2025-02-02,374.34
11817,159,2025-02-02,294.56
11818,1007,2025-02-02,200.19
11819,620,2025-02-02,93.67
11820,188,2025-02-02,121.15
11821,813,2025-02-02,292.0
11822,98,2025-02-02,217.49
11823,131,2025-02-02,262.31
11824,805,2025-02-02,93.63
11825,171,2025-02-02,334.82
11826,183,2025-02-02,427.74
11827,364,2025-02-02,136.39
11828,39,2025-02-02,250.84
11829,527,2025-02-02,488.01
11830,888,2025-02-02,173.29
11831,497,2025-02-02,301.57
11832,516,2025-02-02,54.2
11833,349,2025-02-02,306.95
11834,397,2025-02-02,53.92
11835,722,2025-02-02,480.03
11836,161,2025-02-02,360.67
11837,16,2025-02-02,396.2
11838,493,2025-02-02,355.01
11839,426,2025-02-02,298.97
11840,108,2025-02-02,230.46
11841,894,2025-02-02,430.6
11842,450,2025-02-02,478.85
11843,311,2025-02-02,254.53
11844,739,2025-02-02,466.45
11845,170,2025-02-02,295.83
11846,546,2025-02-02,273.81
11847,414,2025-02-02,232.7
11848,251,2025-02-02,112.55
11849,759,2025-02-02,11.82
11850,781,2025-02-02,128.34
11851,141,2025-02-02,259.76
11852,274,2025-02-02,196.18
11853,416,2025-02-02,229.76
11854,608,2025-02-02,490.52
11855,739,2025-02-02,181.63
11856,891,2025-02-02,231.57
11857,39,2025-02-02,75.42
11858,814,2025-02-02,33.5
11859,29,2025-02-02,389.95
11860,477,2025-02-02,289.63
11861,318,2025-02-02,382.75
11862,245,2025-02-02,83.43
11863,748,2025-02-02,290.2
11864,697,2025-02-02,134.28
11865,272,2025-02-02,121.75
11866,440,2025-02-02,15.65
11867,748,2025-02-02,73.87
11868,239,2025-02-02,161.54
11869,377,2025-02-02,67.27
11870,266,2025-02-02,493.07
11871,359,2025-02-02,161.23
11872,340,2025-02-02,73.86
11873,389,2025-02-02,107.55
11874,577,2025-02-02,297.97
11875,689,2025-02-02,41.38
11876,3,2025-02-02,432.59
11877,429,2025-02-02,481.13
11878,142,2025-02-02,130.91
11879,376,2025-02-02,230.55
11880,670,2025-02-02,20.85
11881,324,2025-02-02,323.95
11882,146,2025-02-02,212.82
11883,293,2025-02-02,142.33
11884,665,2025-02-02,111.35
11885,432,2025-02-02,330.47
11886,705,2025-02-02,213.95
11887,585,2025-02-02,98.03
11888,399,2025-02-02,347.66
11889,817,2025-02-02,286.89
11890,889,2025-02-02,430.75
11891,344,2025-02-02,67.56
11892,140,2025-02-02,394.98
11893,187,2025-02-02,340.02
11894,805,2025-02-02,66.36
11895,61,2025-02-02,350.46
11896,380,2025-02-02,226.36
11897,710,2025-02-02,473.04
11898,807,2025-02-02,79.39
11899,440,2025-02-02,324.99
11900,319,2025-02-02,197.17
11901,302,2025-02-02,478.84
11902,344,2025-02-02,171.69
11903,11,2025-02-02,481.47
11904,62,2025-02-02,451.73
11905,845,2025-02-02,142.49
11906,226,2025-02-02,403.74
11907,153,2025-02-02,497.85
11908,711,2025-02-02,133.8
11909,564,2025-02-02,224.02
11910,772,2025-02-02,264.89
11911,571,2025-02-02,154.52
11912,584,2025-02-02,17.48
11913,660,2025-02-02,117.86
11914,861,2025-02-02,148.15
11915,575,2025-02-02,227.36
11916,310,2025-02-02,93.84
11917,885,2025-02-02,437.89
11918,243,2025-02-02,355.41
11919,493,2025-02-02,51.75
11920,366,2025-02-02,328.55
11921,330,2025-02-02,330.29
11922,107,2025-02-02,478.55
11923,226,2025-02-02,11.48
11924,825,2025-02-02,131.49
11925,218,2025-02-02,464.62
11926,753,2025-02-02,466.75
11927,506,2025-02-02,363.09
11928,259,2025-02-02,385.22
11929,888,2025-02-02,54.83
11930,774,2025-02-02,261.8
11931,517,2025-02-02,123.48
11932,773,2025-02-02,98.8
11933,54,2025-02-02,407.05
11934,47,2025-02-02,76.17
11935,727,2025-02-02,239.64
11936,689,2025-02-02,469.9
11937,521,2025-02-02,101.06
11938,99,2025-02-02,489.22
11939,20,2025-02-02,497.2
11940,890,2025-02-02,282.25
11941,753,2025-02-02,93.37
11942,573,2025-02-02,164.89
11943,891,2025-02-02,218.0
11944,490,2025-02-02,161.57
11945,419,2025-02-02,147.51
11946,690,2025-02-02,486.39
11947,850,2025-02-02,85.15
11948,62,2025-02-02,369.33
11949,145,2025-02-02,10.2
11950,216,2025-02-02,302.13
11951,3,2025-02-02,458.81
11952,160,2025-02-02,151.09
11953,739,2025-02-02,100.91
11954,781,2025-02-02,329.32
11955,120,2025-02-02,359.17
11956,893,2025-02-02,347.13
11957,89,2025-02-02,166.47
11958,329,2025-02-02,133.58
11959,580,2025-02-02,478.4
11960,357,2025-02-02,462.42
11961,610,2025-02-02,234.09
11962,267,2025-02-02,424.63
11963,617,2025-02-02,231.64
11964,323,2025-02-02,217.95
11965,635,2025-02-02,86.81
11966,541,2025-02-02,218.94
11967,649,2025-02-02,273.33
11968,195,2025-02-02,21.03
11969,738,2025-02-02,227.62
11970,332,2025-02-02,392.86
11971,170,2025-02-02,343.22
11972,521,2025-02-02,321.23
11973,463,2025-02-02,455.68
11974,40,2025-02-02,18.84
11975,537,2025-02-02,282.95
11976,261,2025-02-02,395.8
11977,395,2025-02-02,275.25
11978,226,2025-02-02,168.71
11979,124,2025-02-02,76.76
11980,38,2025-02-02,444.91
11981,328,2025-02-02,240.67
11982,251,2025-02-02,440.28
11983,176,2025-02-02,297.07
11984,602,2025-02-02,340.35
11985,454,2025-02-02,404.09
11986,37,2025-02-02,332.99
11987,316,2025-02-02,205.05
11988,688,2025-02-02,261.68
11989,796,2025-02-02,403.49
11990,593,2025-02-02,193.09
11991,114,2025-02-02,200.18
11992,40,2025-02-02,56.89
11993,301,2025-02-02,458.15
11994,224,2025-02-02,54.61
11995,318,2025-02-02,327.62
11996,349,2025-02-02,212.47
11997,115,2025-02-02,208.75
11998,698,2025-02-02,342.98
11999,323,2025-02-02,42.88
12000,568,2025-02-02,300.92
12001,40,2025-02-02,388.3
12002,866,2025-02-02,415.82
12003,40,2025-02-02,93.56
12004,859,2025-02-02,449.74
12005,749,2025-02-02,331.51
12006,289,2025-02-02,442.11
12007,262,2025-02-02,247.79
12008,216,2025-02-02,275.6
12009,147,2025-02-02,460.33
12010,336,2025-02-02,450.96
12011,168,2025-02-02,229.6
12012,92,2025-02-02,144.46
12013,353,2025-02-02,202.65
12014,571,2025-02-02,200.0
12015,571,2025-02-02,150.56
12016,816,2025-02-02,141.6
12017,681,2025-02-02,431.92
12018,781,2025-02-02,44.23
12019,363,2025-02-02,342.03
12020,557,2025-02-02,94.68
12021,345,2025-02-02,178.81
12022,693,2025-02-02,40.16
12023,170,2025-02-02,142.29
12024,356,2025-02-02,386.53
12025,191,2025-02-02,443.66
12026,667,2025-02-02,118.55
12027,1011,2025-02-02,237.14
12028,700,2025-02-02,240.46
12029,7,2025-02-02,438.05
12030,133,2025-02-02,383.77
12031,747,2025-02-02,261.41
12032,557,2025-02-02,338.67
12033,826,2025-02-02,425.2
12034,761,2025-02-02,14.67
12035,31,2025-02-02,207.42
12036,535,2025-02-02,454.55
12037,426,2025-02-02,372.75
12038,394,2025-02-02,275.99
12039,672,2025-02-02,269.53
12040,363,2025-02-02,180.41
12041,437,2025-02-02,265.06
12042,670,2025-02-02,331.14
12043,551,2025-02-02,215.0
12044,82,2025-02-02,359.94
12045,356,2025-02-02,432.0
12046,258,2025-02-02,85.8
12047,718,2025-02-02,231.26
12048,589,2025-02-02,209.93
12049,524,2025-02-02,346.86
12050,295,2025-02-02,132.44
12051,224,2025-02-02,323.72
12052,525,2025-02-02,439.97
12053,46,2025-02-02,214.88
12054,667,2025-02-02,456.4
12055,113,2025-02-02,496.65
12056,233,2025-02-02,61.99
12057,17,2025-02-02,124.2
12058,360,2025-02-02,475.69
12059,223,2025-02-02,479.58
12060,866,2025-02-02,57.88
12061,700,2025-02-02,17.35
12062,448,2025-02-02,88.94
12063,856,2025-02-02,498.05
12064,365,2025-02-02,98.2
12065,675,2025-02-02,256.25
12066,326,2025-02-02,425.72
12067,467,2025-02-02,20.0
12068,414,2025-02-02,306.2
12069,455,2025-02-02,145.74
12070,586,2025-02-02,432.54
12071,233,2025-02-02,148.9
12072,224,2025-02-02,346.51
12073,831,2025-02-02,340.37
12074,412,2025-02-02,118.53
12075,572,2025-02-02,27.05
12076,335,2025-02-02,210.53
12077,222,2025-02-02,151.7
12078,37,2025-02-02,406.4
12079,278,2025-02-02,402.18
12080,196,2025-02-02,233.94
12081,864,2025-02-02,307.19
12082,484,2025-02-02,306.09
12083,242,2025-02-02,415.31
12084,324,2025-02-02,218.25
12085,731,2025-02-02,144.97
12086,192,2025-02-02,139.87
12087,17,2025-02-02,272.73
12088,524,2025-02-02,230.08
12089,401,2025-02-02,225.66
12090,886,2025-02-02,54.66
12091,705,2025-02-02,362.12
12092,22,2025-02-02,114.73
12093,474,2025-02-02,106.51
12094,120,2025-02-02,212.25
12095,210,2025-02-02,121.61
12096,306,2025-02-02,296.09
12097,270,2025-02-02,192.02
12098,704,2025-02-02,229.97
12099,687,2025-02-02,273.21
12100,285,2025-02-02,109.73
12101,716,2025-02-02,86.32
12102,676,2025-02-02,441.41
12103,763,2025-02-02,222.52
12104,227,2025-02-02,211.93
12105,381,2025-02-02,27.45
12106,460,2025-02-02,254.01
12107,7,2025-02-02,281.54
12108,29,2025-02-02,283.83
12109,33,2025-02-02,356.45
12110,1019,2025-02-02,96.97
12111,879,2025-02-02,133.59
12112,79,2025-02-02,407.26
12113,459,2025-02-02,474.11
12114,570,2025-02-02,76.61
12115,538,2025-02-02,253.85
12116,482,2025-02-02,114.95
12117,430,2025-02-02,39.44
12118,738,2025-02-02,169.5
12119,285,2025-02-02,80.41
12120,516,2025-02-02,357.87
12121,99,2025-02-02,271.53
12122,397,2025-02-02,80.48
12123,489,2025-02-02,14.53
12124,39,2025-02-02,406.0
12125,271,2025-02-02,96.34
12126,887,2025-02-02,307.05
12127,797,2025-02-02,175.09
12128,157,2025-02-02,296.89
12129,75,2025-02-02,164.67
12130,884,2025-02-02,52.6
12131,800,2025-02-02,119.25
12132,130,2025-02-02,102.15
12133,687,2025-02-02,219.73
12134,84,2025-02-02,332.56
12135,22,2025-02-02,139.26
12136,459,2025-02-02,15.91
12137,539,2025-02-02,264.28
12138,707,2025-02-02,306.82
12139,849,2025-02-02,481.81
12140,382,2025-02-02,298.84
12141,748,2025-02-02,240.87
12142,440,2025-02-02,290.97
12143,604,2025-02-02,464.67
12144,21,2025-02-02,415.91
12145,303,2025-02-02,168.26
12146,869,2025-02-02,126.25
12147,84,2025-02-02,138.69
12148,774,2025-02-02,257.17
12149,659,2025-02-02,374.58
12150,453,2025-02-02,256.58
12151,387,2025-02-02,43.22
12152,507,2025-02-02,364.55
12153,257,2025-02-02,404.93
12154,570,2025-02-02,151.85
12155,892,2025-02-02,335.42
12156,527,2025-02-02,219.03
12157,162,2025-02-02,445.67
12158,163,2025-02-02,424.16
12159,832,2025-02-02,267.46
12160,793,2025-02-02,348.84
12161,792,2025-02-02,442.84
12162,524,2025-02-02,252.9
12163,786,2025-02-02,163.49
12164,271,2025-02-02,379.3
12165,492,2025-02-02,117.83
12166,208,2025-02-02,200.38
12167,539,2025-02-02,434.21
12168,584,2025-02-02,364.97
12169,60,2025-02-02,207.87
12170,430,2025-02-02,115.22
12171,657,2025-02-02,184.42
12172,605,2025-02-02,149.21
12173,309,2025-02-02,96.28
12174,520,2025-02-02,374.23
12175,591,2025-02-02,133.51
12176,27,2025-02-02,232.54
12177,686,2025-02-02,199.07
12178,562,2025-02-02,491.22
12179,199,2025-02-02,201.64
12180,387,2025-02-02,49.19
12181,349,2025-02-02,54.01
12182,693,2025-02-02,299.47
12183,536,2025-02-02,303.69
12184,828,2025-02-02,215.19
12185,378,2025-02-02,221.6
12186,899,2025-02-02,36.43
12187,558,2025-02-02,263.11
12188,527,2025-02-02,257.32
12189,153,2025-02-02,83.28
12190,734,2025-02-02,60.88
12191,206,2025-02-02,70.55
12192,455,2025-02-02,59.5
12193,273,2025-02-02,308.76
12194,894,2025-02-02,106.28
12195,236,2025-02-02,133.2
12196,852,2025-02-02,95.05
12197,740,2025-02-02,479.34
12198,521,2025-02-02,428.76
12199,678,2025-02-02,122.94
12200,831,2025-02-02,170.51
12201,726,2025-02-02,112.85
12202,501,2025-02-02,251.02
12203,117,2025-02-02,19.61
12204,386,2025-02-02,338.97
12205,344,2025-02-02,266.35
12206,584,2025-02-02,450.33
12207,395,2025-02-02,90.55
12208,64,2025-02-02,404.01
12209,717,2025-02-02,398.06
12210,721,2025-02-02,72.32
12211,72,2025-02-02,205.29
12212,789,2025-02-02,93.37
12213,274,2025-02-02,134.81
12214,320,2025-02-02,138.99
12215,338,2025-02-02,282.56
12216,366,2025-02-02,211.59
12217,495,2025-02-02,474.39
12218,607,2025-02-02,71.92
12219,166,2025-02-02,487.11
12220,544,2025-02-02,123.01
12221,11,2025-02-02,388.71
12222,301,2025-02-02,176.1
12223,729,2025-02-02,80.11
12224,801,2025-02-02,430.37
12225,102,2025-02-02,161.34
12226,425,2025-02-02,332.84
12227,392,2025-02-02,287.56
12228,779,2025-02-02,241.16
12229,214,2025-02-02,252.95
12230,691,2025-02-02,368.8
12231,88,2025-02-02,53.01
12232,553,2025-02-02,337.41
12233,401,2025-02-02,448.95
12234,588,2025-02-02,38.32
12235,889,2025-02-02,78.92
12236,46,2025-02-02,361.15
12237,672,2025-02-02,224.27
12238,463,2025-02-02,207.74
12239,592,2025-02-02,77.11
12240,310,2025-02-02,258.32
12241,86,2025-02-02,72.01
12242,92,2025-02-02,243.54
12243,660,2025-02-02,384.17
12244,673,2025-02-02,136.55
12245,714,2025-02-02,245.59
12246,242,2025-02-02,496.09
12247,865,2025-02-02,346.46
12248,2,2025-02-02,422.26
12249,225,2025-02-02,213.28
12250,801,2025-02-02,386.25
12251,745,2025-02-02,29.85
12252,589,2025-02-02,70.23
12253,116,2025-02-02,109.5
12254,666,2025-02-02,206.96
12255,103,2025-02-02,424.41
12256,194,2025-02-02,179.67
12257,166,2025-02-02,330.76
12258,871,2025-02-02,357.56
12259,90,2025-02-02,297.23
12260,686,2025-02-02,185.05
12261,122,2025-02-02,292.76
12262,143,2025-02-02,177.71
12263,106,2025-02-02,51.1
12264,887,2025-02-02,496.47
12265,428,2025-02-02,72.32
12266,305,2025-02-02,45.45
12267,872,2025-02-02,440.48
12268,317,2025-02-02,157.9
12269,635,2025-02-02,328.65
12270,9,2025-02-02,171.21
12271,774,2025-02-02,201.81
12272,73,2025-02-02,138.44
12273,359,2025-02-02,178.09
12274,223,2025-02-02,211.24
12275,416,2025-02-02,363.0
12276,553,2025-02-02,260.65
12277,370,2025-02-02,472.35
12278,716,2025-02-02,30.52
12279,264,2025-02-02,256.5
12280,840,2025-02-02,296.27
12281,690,2025-02-02,460.9
12282,860,2025-02-02,34.09
12283,318,2025-02-02,291.01
12284,84,2025-02-02,428.28
12285,318,2025-02-02,128.54
12286,111,2025-02-02,439.38
12287,251,2025-02-02,19.33
12288,383,2025-02-02,368.9
12289,7,2025-02-02,467.23
12290,459,2025-02-02,332.03
12291,84,2025-02-02,225.12
12292,208,2025-02-02,31.99
12293,900,2025-02-02,460.86
12294,390,2025-02-02,240.45
12295,314,2025-02-02,24.21
12296,22,2025-02-02,348.01
12297,410,2025-02-02,246.1
12298,895,2025-02-02,70.93
12299,515,2025-02-02,114.99
12300,127,2025-02-02,41.6
12301,809,2025-02-02,291.4
12302,700,2025-02-02,314.79
12303,874,2025-02-02,257.81
12304,14,2025-02-02,410.38
12305,12,2025-02-02,431.89
12306,87,2025-02-02,311.66
12307,524,2025-02-02,16.25
12308,537,2025-02-02,350.66
12309,301,2025-02-02,214.82
12310,243,2025-02-02,287.12
12311,122,2025-02-02,328.05
12312,147,2025-02-02,181.62
12313,567,2025-02-02,459.38
12314,750,2025-02-02,75.65
12315,356,2025-02-02,339.04
12316,685,2025-02-02,12.14
12317,733,2025-02-02,463.08
12318,631,2025-02-02,65.13
12319,309,2025-02-02,56.49
12320,695,2025-02-02,173.17
12321,288,2025-02-02,193.05
12322,307,2025-02-02,115.01
12323,812,2025-02-02,296.71
12324,594,2025-02-02,227.03
12325,723,2025-02-02,26.75
12326,662,2025-02-02,166.63
12327,549,2025-02-02,407.11
12328,352,2025-02-02,347.95
12329,312,2025-02-02,365.19
12330,873,2025-02-02,352.08
12331,59,2025-02-02,162.38
12332,643,2025-02-02,58.84
12333,714,2025-02-02,143.51
12334,755,2025-02-02,417.57
12335,35,2025-02-02,490.43
12336,445,2025-02-02,251.99
12337,93,2025-02-02,14.75
12338,207,2025-02-02,78.62
12339,353,2025-02-02,167.82
12340,332,2025-02-02,293.51
12341,817,2025-02-02,46.8
12342,862,2025-02-02,472.25
12343,725,2025-02-02,188.89
12344,159,2025-02-02,457.17
12345,24,2025-02-02,392.46
12346,404,2025-02-02,380.16
12347,805,2025-02-02,307.29
12348,516,2025-02-02,317.12
12349,732,2025-02-02,322.62
12350,364,2025-02-02,318.07
12351,382,2025-02-02,281.33
12352,532,2025-02-02,493.34
12353,152,2025-02-02,368.82
12354,562,2025-02-02,390.7
12355,689,2025-02-02,437.51
12356,608,2025-02-02,115.66
12357,617,2025-02-02,51.06
12358,420,2025-02-02,246.62
12359,250,2025-02-02,261.9
12360,117,2025-02-02,416.3
12361,866,2025-02-02,227.45
12362,512,2025-02-02,289.72
12363,740,2025-02-02,268.26
12364,578,2025-02-02,28.72
12365,335,2025-02-02,311.46
12366,418,2025-02-02,415.74
12367,774,2025-02-02,87.18
12368,295,2025-02-02,301.22
12369,755,2025-02-02,300.87
12370,371,2025-02-02,90.45
12371,186,2025-02-02,70.5
12372,246,2025-02-02,490.23
12373,637,2025-02-02,202.92
12374,268,2025-02-02,121.44
12375,643,2025-02-02,93.95
12376,237,2025-02-02,337.12
12377,530,2025-02-02,308.63
12378,552,2025-02-02,325.34
12379,21,2025-02-02,53.12
12380,737,2025-02-02,447.83
12381,867,2025-02-02,200.74
12382,794,2025-02-02,163.55
12383,520,2025-02-02,236.56
12384,100,2025-02-02,201.13
12385,752,2025-02-02,433.15
12386,478,2025-02-02,465.34
12387,599,2025-02-02,158.69
12388,298,2025-02-02,433.33
12389,526,2025-02-02,392.95
12390,334,2025-02-02,466.1
12391,2,2025-02-02,130.42
12392,375,2025-02-02,292.71
12393,293,2025-02-02,144.53
12394,837,2025-02-02,413.81
12395,553,2025-02-02,12.61
12396,318,2025-02-02,286.76
12397,502,2025-02-02,176.21
12398,828,2025-02-02,168.12
12399,381,2025-02-02,326.0
12400,623,2025-02-02,427.23
12401,14,2025-02-02,308.51
12402,1013,2025-02-02,428.05
12403,231,2025-02-02,139.65
12404,84,2025-02-02,264.56
12405,130,2025-02-02,230.76
12406,743,2025-02-02,15.71
12407,838,2025-02-02,282.84
12408,145,2025-02-02,334.15
12409,891,2025-02-02,300.04
12410,857,2025-02-02,370.78
12411,28,2025-02-02,289.96
12412,66,2025-02-02,42.71
12413,163,2025-02-02,67.06
12414,229,2025-02-02,302.27
12415,261,2025-02-02,144.74
12416,449,2025-02-02,49.03
12417,424,2025-02-02,220.51
12418,460,2025-02-02,281.62
12419,676,2025-02-02,171.09
12420,301,2025-02-02,363.01
12421,303,2025-02-02,325.45
12422,287,2025-02-02,173.08
12423,395,2025-02-02,379.89
12424,10,2025-02-02,327.86
12425,707,2025-02-02,322.35
12426,630,2025-02-02,281.18
12427,270,2025-02-02,15.58
12428,592,2025-02-02,351.29
12429,605,2025-02-02,194.26
12430,778,2025-02-02,471.88
12431,844,2025-02-02,410.81
12432,862,2025-02-02,297.97
12433,361,2025-02-02,133.57
12434,257,2025-02-02,109.82
12435,133,2025-02-02,176.79
12436,276,2025-02-02,243.52
12437,776,2025-02-02,155.07
12438,683,2025-02-02,262.32
12439,513,2025-02-02,91.03
12440,313,2025-02-02,489.08
12441,576,2025-02-02,62.88
12442,886,2025-02-02,466.65
12443,284,2025-02-02,457.65
12444,121,2025-02-02,267.43
12445,107,2025-02-02,365.21
12446,687,2025-02-02,223.66
12447,204,2025-02-02,318.72
12448,165,2025-02-02,176.88
12449,305,2025-02-02,157.57
12450,497,2025-02-02,293.33
12451,632,2025-02-02,254.08
12452,556,2025-02-02,293.97
12453,824,2025-02-02,150.46
12454,156,2025-02-02,189.81
12455,367,2025-02-02,51.11
12456,719,2025-02-02,35.62
12457,620,2025-02-02,134.19
12458,251,2025-02-02,46.38
12459,882,2025-02-02,60.85
12460,334,2025-02-02,408.33
12461,642,2025-02-02,29.05
12462,511,2025-02-02,332.88
12463,293,2025-02-02,143.55
12464,20,2025-02-02,437.06
12465,282,2025-02-02,247.65
12466,797,2025-02-02,159.73
12467,1,2025-02-02,263.64
12468,119,2025-02-02,197.16
12469,35,2025-02-02,286.51
12470,198,2025-02-02,66.12
12471,485,2025-02-02,498.53
12472,757,2025-02-02,218.52
12473,59,2025-02-02,180.63
12474,837,2025-02-02,358.0
12475,161,2025-02-02,188.31
12476,691,2025-02-02,418.3
12477,206,2025-02-02,232.59
12478,12,2025-02-02,362.58
12479,490,2025-02-02,62.65
12480,276,2025-02-02,424.6
12481,693,2025-02-02,370.5
12482,242,2025-02-02,113.74
12483,216,2025-02-02,81.19
12484,251,2025-02-02,164.98
12485,811,2025-02-02,488.27
12486,126,2025-02-02,135.85
12487,217,2025-02-02,233.5
12488,306,2025-02-02,24.71
12489,797,2025-02-02,204.64
12490,185,2025-02-02,289.95
12491,39,2025-02-02,477.03
12492,223,2025-02-02,263.2
12493,184,2025-02-02,411.36
12494,495,2025-02-02,278.09
12495,427,2025-02-02,29.98
12496,178,2025-02-02,164.35
12497,428,2025-02-02,292.02
12498,294,2025-02-02,475.79
12499,852,2025-02-02,430.97
12500,151,2025-02-02,121.89
12501,384,2025-02-02,117.85
12502,638,2025-02-02,108.57
12503,813,2025-02-02,462.02
12504,308,2025-02-02,427.81
12505,336,2025-02-02,389.69
12506,746,2025-02-02,202.44
12507,892,2025-02-02,257.15
12508,375,2025-02-02,237.52
12509,8,2025-02-02,134.17
12510,341,2025-02-02,257.46
12511,129,2025-02-02,24.94
12512,776,2025-02-02,74.59
12513,669,2025-02-02,444.43
12514,352,2025-02-02,378.32
12515,358,2025-02-02,217.21
12516,517,2025-02-02,263.4
12517,495,2025-02-02,191.3
12518,86,2025-02-02,372.98
12519,175,2025-02-02,394.25
12520,802,2025-02-02,384.01
12521,193,2025-02-02,364.08
12522,311,2025-02-02,110.21
12523,119,2025-02-02,175.61
12524,218,2025-02-02,240.22
12525,427,2025-02-02,172.09
12526,414,2025-02-02,379.92
12527,114,2025-02-02,171.38
12528,145,2025-02-02,77.73
12529,538,2025-02-02,205.53
12530,648,2025-02-02,490.16
12531,303,2025-02-02,120.68
12532,744,2025-02-02,309.96
12533,881,2025-02-02,222.16
12534,588,2025-02-02,44.8
12535,840,2025-02-02,249.06
12536,345,2025-02-02,354.06
12537,814,2025-02-02,261.48
12538,801,2025-02-02,437.33
12539,1,2025-02-02,151.58
12540,147,2025-02-02,52.26
12541,287,2025-02-02,468.92
12542,654,2025-02-02,195.32
12543,53,2025-02-02,292.44
12544,304,2025-02-02,398.08
12545,69,2025-02-02,168.91
12546,361,2025-02-02,360.92
12547,602,2025-02-02,76.36
12548,220,2025-02-02,152.73
12549,704,2025-02-02,80.91
12550,575,2025-02-02,407.5
12551,585,2025-02-02,119.1
12552,161,2025-02-02,361.53
12553,681,2025-02-02,472.22
12554,89,2025-02-02,268.61
12555,688,2025-02-02,274.61
12556,781,2025-02-02,235.91
12557,585,2025-02-02,169.69
12558,757,2025-02-02,243.07
12559,589,2025-02-02,305.38
12560,159,2025-02-02,493.14
12561,489,2025-02-02,469.5
12562,324,2025-02-02,432.45
12563,610,2025-02-02,445.67
12564,381,2025-02-02,239.25
12565,102,2025-02-02,332.15
12566,494,2025-02-02,448.58
12567,644,2025-02-02,202.55
12568,614,2025-02-02,481.26
12569,19,2025-02-02,213.74
12570,454,2025-02-02,304.53
12571,482,2025-02-02,357.8
12572,594,2025-02-02,475.79
12573,397,2025-02-02,129.86
12574,279,2025-02-02,375.6
12575,851,2025-02-02,265.2
12576,365,2025-02-02,141.59
12577,331,2025-02-02,390.54
12578,641,2025-02-02,280.59
12579,344,2025-02-02,333.88
12580,822,2025-02-02,168.22
12581,455,2025-02-02,245.82
12582,601,2025-02-02,312.5
12583,725,2025-02-02,208.41
12584,655,2025-02-02,107.2
12585,65,2025-02-02,481.2
12586,76,2025-02-02,260.62
12587,711,2025-02-02,369.62
12588,143,2025-02-02,211.41
12589,828,2025-02-02,184.01
12590,605,2025-02-02,209.51
12591,473,2025-02-02,210.51
12592,417,2025-02-02,276.65
12593,305,2025-02-02,276.3
12594,736,2025-02-02,253.61
12595,497,2025-02-02,76.05
12596,291,2025-02-02,253.08
12597,102,2025-02-02,92.86
12598,267,2025-02-02,71.81
12599,867,2025-02-02,467.0
12600,622,2025-02-02,306.43
12601,842,2025-02-02,333.15
12602,777,2025-02-02,206.88
12603,3,2025-02-02,455.4
12604,85,2025-02-02,322.59
12605,794,2025-02-02,386.89
12606,328,2025-02-02,190.6
12607,816,2025-02-02,480.41
12608,450,2025-02-02,412.03
12609,454,2025-02-02,428.43
12610,629,2025-02-02,94.38
12611,221,2025-02-02,142.77
12612,154,2025-02-02,149.96
12613,665,2025-02-02,142.75
12614,12,2025-02-02,429.15
12615,133,2025-02-02,25.62
12616,304,2025-02-02,47.29
12617,293,2025-02-02,144.22
12618,300,2025-02-02,107.94
